flight_id,window_id,window_start,window_end,time,elapsed_seconds,battery_status__voltage_v,battery_status__current_a,battery_status__remaining,system_power__voltage5V_v,vehicle_gps_position__eph,vehicle_gps_position__epv,vehicle_gps_position__jamming_indicator,vehicle_gps_position__vel_m_s,vehicle_gps_position__satellites_used,vehicle_local_position__x,vehicle_local_position__y,vehicle_local_position__z,vehicle_local_position__vz,vehicle_local_position__xy_valid,vehicle_attitude__rollspeed,vehicle_attitude__pitchspeed,vehicle_attitude__yawspeed,vehicle_attitude_setpoint__roll_body,vehicle_attitude_setpoint__pitch_body,vehicle_attitude_setpoint__thrust,sensor_combined__gyro_rad_0,sensor_combined__gyro_rad_1,sensor_combined__gyro_rad_2,sensor_combined__accelerometer_m_s2_0,sensor_combined__accelerometer_m_s2_1,sensor_combined__accelerometer_m_s2_2,sensor_baro__pressure,sensor_baro__altitude,estimator_status__vel_test_ratio,estimator_status__pos_test_ratio,estimator_status__hgt_test_ratio,estimator_status__innovation_check_flags,ekf2_innovations__vel_pos_innov_0,ekf2_innovations__vel_pos_innov_1,ekf2_innovations__vel_pos_innov_2,ekf2_innovations__vel_pos_innov_3,ekf2_innovations__vel_pos_innov_4,ekf2_innovations__vel_pos_innov_5,actuator_controls_0__control_0,actuator_controls_0__control_1,actuator_controls_0__control_2,actuator_controls_0__control_3,actuator_outputs__output_0,actuator_outputs__output_1,actuator_outputs__output_2,actuator_outputs__output_3,cpuload__load,cpuload__ram_usage
19_12_45,7,00:01:10:000,00:01:20:000,00:01:19:500,79.5,20.539927,15.078401,0.34815812,5.1111326,10.033001,16.492,5,1.3440001,9,-0.06695092,-3.4592414,-1.4297595,0.011941128,1,-0.025508957,-0.43508354,-0.07382208,-0.026115758,-0.19191961,0.72246903,0.13384546,-0.2649651,-0.10691965,2.1944046,-3.0916147,-17.727081,1004.17,75.858826,0,0.067716874,0.004831844,0,0,0,0,-0.004162713,0.021122456,0.003121495,-0.013367645,0.0542256,-0.021450927,0.7224691,1699,1827,1652,1647,0.877211,0.9671808
19_12_45,7,00:01:10:000,00:01:20:000,00:01:19:600,79.6,20.539927,15.078401,0.34815812,5.1111326,10.033001,16.492,5,1.3440001,9,-0.08422699,-3.4230468,-1.4317579,-0.009710994,1,-0.044361208,-0.24536194,-0.002122228,-0.025960969,-0.2271276,0.7224691,-0.045065675,-0.24459644,-0.004206477,-6.7633185,7.997598,-10.939646,1004.25995,75.1042,0,0.11116564,0.017155914,0,0,0,0,-0.034655217,-0.002773285,0.011068463,-0.016948638,0.063972004,-0.07669141,0.7232546,1673,1842,1673,1639,0.877211,0.9671808
19_12_45,7,00:01:10:000,00:01:20:000,00:01:19:700,79.7,20.539927,15.078401,0.34815812,5.1111326,10.028001,16.476,5,0.563,9,-0.09578555,-3.3752348,-1.4352753,-0.020974373,1,-0.4204747,-0.32447883,0.1500259,-0.02638604,-0.25749937,0.7265584,-0.42115843,-0.32370868,0.14794591,-4.922679,-1.5145818,-14.043191,1004.20996,75.52343,0,0.11116564,0.017155914,0,0,0,0,-0.034655217,-0.002773285,0.011068463,-0.035913944,0.09051332,0.030454068,0.7262427,1649,1937,1501,1750,0.877211,0.9671808
19_12_45,7,00:01:10:000,00:01:20:000,00:01:19:800,79.8,20.539927,15.078401,0.34815812,5.1111326,10.028001,16.476,5,0.563,9,-0.104210265,-3.3115444,-1.4400765,-0.015817009,1,-0.25728574,-0.19571958,0.1468743,-0.025746532,-0.27997255,0.72626793,0.44775835,-0.11325151,-0.17159161,9.430174,-0.16657472,2.644651,1004.27997,74.936516,0,0.15249449,0.014912215,0,0,0,0,-0.04743839,-0.04205537,-0.009518266,-0.11869035,0.006648112,0.10481726,0.7262717,1918,1541,1794,1585,0.877211,0.9671808
19_12_45,7,00:01:10:000,00:01:20:000,00:01:19:900,79.9,20.237581,17.546,0.3339887,5.0982423,10.021001,16.460001,5,0.66800004,9,-0.107373826,-3.2253025,-1.4465013,-0.07407958,1,0.29457286,-0.375302,-0.3471137,-0.027956452,-0.31180596,0.7262714,-0.19699408,-0.19549508,0.1712708,-15.0035715,0.6127967,-13.718389,1004.29,74.85267,0,0.15249449,0.014912215,0,0,0,0,-0.04743839,-0.04205537,-0.009518266,0.15443474,0.094928816,-0.26407665,0.7262716,1949,1208,1703,1406,0.877211,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:000,80,20.237581,17.546,0.3339887,5.0982423,10.021001,16.460001,5,0.66800004,9,-0.108059175,-3.113539,-1.4506251,-0.025218105,1,0.4461061,-0.1389881,-0.39384937,-0.030738343,-0.33306423,0.7262716,0.33748293,-0.4022904,-0.3250183,7.253338,-0.11970711,-13.237207,1004.25995,75.1042,0,0.25676218,0.002776684,0,0,0,0,-0.053516153,-0.079829216,-0.001764774,-0.11734888,0.019030128,0.32452014,0.7262716,1378,1949,1283,1814,0.877211,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:100,80.1,20.237581,17.546,0.3339887,5.0982423,10.012,16.438002,5,0.63900006,9,-0.10604097,-2.9788656,-1.4492658,0.042324133,1,0.20847526,-0.28603178,0.1787065,-0.03402317,-0.35054618,0.7262716,0.44234854,-0.2542559,0.06918697,-2.1502435,1.519139,5.404054,1004.23,75.355736,0,0.25676218,0.002776684,0,0,0,0,-0.053516153,-0.079829216,-0.001764774,0.046039246,0.08941429,-0.028357321,0.7262716,1712,1818,1658,1651,0.877211,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:200,80.2,20.237581,17.546,0.3339887,5.0982423,10.012,16.438002,5,0.63900006,9,-0.10346217,-2.8123684,-1.441035,0.09308013,1,-0.030919472,-0.07079338,-0.20751296,-0.0357299,-0.3569375,0.7262716,-0.13206306,-0.24339123,-0.0514459,2.0461833,-0.6899718,-12.743768,1004.27997,74.936516,0,0.19096877,0.002163753,0,0,0,0,-0.035873964,-0.058989286,0.001369476,0.19510859,0.051030718,-0.10472671,0.7262716,1905,1566,1779,1588,0.877211,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:300,80.3,20.237581,17.546,0.3339887,5.0982423,9.998,16.419,5,0.14500001,9,-0.09852344,-2.6135943,-1.4313219,0.13148773,1,-0.15928799,0.023752201,-0.115677655,-0.0383958,-0.33266765,0.7262716,0.13007021,-0.022649763,-0.28509164,3.7336128,-2.2591376,-12.898736,1004.11,76.36194,0,0.19096877,0.002163753,0,0,0,0,-0.035873964,-0.058989286,0.001369476,0.000941554,0.0686291,0.054877385,0.72666436,1905,1566,1779,1588,0.877211,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:400,80.4,19.993755,17.1864,0.32568088,5.019287,9.998,16.419,5,0.14500001,9,-0.09449604,-2.3975227,-1.4175379,0.15347758,1,-0.5384237,0.13852382,0.0926564,-0.036375504,-0.20641711,0.7286474,-0.048772834,0.09858344,-0.18387327,0.90251756,9.38733,-13.442818,1004.17,75.858826,0,0.3845657,0.004941263,0,0,0,0,-0.01346023,-0.11962986,-0.003087521,0.0809144,0.06440684,-0.072023444,0.7338727,1890,1631,1624,1694,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:500,80.5,19.993755,17.1864,0.32568088,5.019287,9.989,16.406,5,0.73300004,9,-0.09054013,-2.1445558,-1.4039434,0.10583717,1,-0.39446217,0.58021027,0.13744724,-0.03395373,-0.10264371,0.7655554,-0.012553486,0.49749675,0.054398026,-0.1929863,-1.0799284,-4.4985647,1004.14996,76.02653,0,0.3845657,0.004941263,0,0,0,0,-0.01346023,-0.11962986,-0.003087521,0.0809144,0.06440684,-0.072023444,0.7338727,1837,1742,1736,1687,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:600,80.6,19.993755,17.1864,0.32568088,5.019287,9.989,16.406,5,0.73300004,9,-0.08531849,-1.8613765,-1.3956106,0.050211154,1,0.21588206,0.727209,-0.091471635,-0.033766787,-0.095396474,0.7764714,0.7718157,0.5425919,-0.08999899,5.6937575,4.8908124,-9.251009,1004.13995,76.110374,0,0.48804393,0.031478893,0,0,0,0,-0.022606075,-0.15159321,-0.019491911,-0.031069558,-0.011278387,0.115014985,0.77319694,1837,1742,1736,1687,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:700,80.7,19.993755,17.1864,0.32568088,5.019287,9.989,16.401001,5,1.409,9,-0.077328645,-1.559809,-1.3934976,-0.019599913,1,0.31374106,0.31503746,0.000513026,-0.033990454,-0.1259006,0.7828817,-0.30823866,0.62875473,0.04884718,-4.1644406,-5.118654,-13.659988,1004.12,76.27808,0,0.48804393,0.031478893,0,0,0,0,-0.022606075,-0.15159321,-0.019491911,0.09618302,0.005653467,-0.009644177,0.7781079,1697,1891,1649,1783,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:800,80.8,19.993755,17.1864,0.32568088,5.019287,9.989,16.401001,5,1.409,9,-0.06998048,-1.2512082,-1.3986199,-0.09508692,1,-0.49307555,0.52841234,0.24214272,-0.03639034,-0.20274004,0.7980418,-0.14971843,0.2007214,0.14636306,-0.34471887,-3.2940145,-8.220088,1004.11,76.36194,0,0.33000094,0.015486671,0,0,0,0,-0.011925817,-0.10231984,0.009788394,0.22294873,0.027926661,-0.2934637,0.7909907,1679,1914,1719,1735,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:20:900,80.9,19.584127,17.7568,0.300799,5.043457,9.993,16.398,5,1.7070001,9,-0.06038424,-0.9246062,-1.4096655,-0.18221857,1,-0.38114688,0.054426298,0.1259054,-0.03674075,-0.27310285,0.7978198,-0.3461598,-0.07285566,0.28381643,-1.0997227,-1.9344151,-8.68886,1004.13,76.19423,0,0.33000094,0.015486671,0,0,0,0,-0.011925817,-0.10231984,0.009788394,9.80E-05,0.037457418,-0.059494663,0.7979656,1743,1848,1697,1801,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:000,81,19.584127,17.7568,0.300799,5.043457,9.993,16.398,5,1.7070001,9,-0.050068907,-0.583484,-1.4305096,-0.24235044,1,-0.6179485,-0.21451078,0.08146316,-0.03596533,-0.32540825,0.79782647,0.086223036,-0.8232966,0.40138033,-5.665008,5.470465,-4.466351,1004.14996,76.02653,0,0.12266152,0.059082683,0,0,0,0,-0.008425877,-0.03799236,0.005991459,0.021844272,0.000996392,-0.20766357,0.79783076,1949,1531,1907,1562,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:100,81.1,19.584127,17.7568,0.300799,5.043457,9.995001,16.392,5,2.158,9,-0.038423467,-0.24718274,-1.4602622,-0.3180044,1,-0.59228605,-0.421467,0.28379858,-0.030816393,-0.34043026,0.7978272,-0.5928551,-0.42033353,0.28180996,-3.5630114,-4.9341307,-16.840963,1004.04,76.94894,0,0.12266152,0.059082683,0,0,0,0,-0.008425877,-0.03799236,0.005991459,-0.13387196,0.06396523,0.033376936,0.7978272,1924,1700,1679,1786,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:200,81.2,19.584127,17.7568,0.300799,5.043457,9.995001,16.392,5,2.158,9,-0.024365079,0.11414107,-1.5015715,-0.42284396,1,0.49960786,-0.14997616,-0.11993392,-0.032899566,-0.35970795,0.7978271,-0.011419531,-0.6397147,0.029350799,2.109092,0.07092738,-6.6197195,1004.12,76.27808,0,0.17400102,0.004891817,0,0,0,0,-0.008425877,-0.03799236,0.005991459,-0.123080514,0.04932622,0.1050109,0.7978271,1740,1854,1756,1738,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:300,81.3,19.584127,17.7568,0.300799,5.043457,9.998,16.387001,5,2.48,9,-0.009036745,0.48239633,-1.5520397,-0.5023292,1,-0.34068948,-0.36609548,0.011056771,-0.032854207,-0.36232454,0.7972348,0.098132156,-0.48845685,-0.055837005,2.4192185,-6.4566946,-8.842061,1004.12,76.27808,0,0.17400102,0.004891817,0,0,0,0,0.009115808,0.05356756,0.012119889,0.06756422,0.07438146,-0.2271764,0.7978271,1376,1949,1367,1865,0.882711,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:400,81.4,20.013262,16.2316,0.28301445,5.0756836,9.998,16.387001,5,2.48,9,0.008165845,0.8570149,-1.608819,-0.5852629,1,0.13452354,-0.2688355,0.051179435,-0.02733297,-0.3625066,0.7955473,-0.15851113,-0.15860558,0.053495426,4.2082243,1.7245501,-8.595671,1004.18,75.77497,0,0.17385654,0.006218172,0,0,0,0,0.009115808,0.05356756,0.012119889,0.1311101,0.065710396,-0.09350864,0.79709905,1735,1809,1885,1656,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:500,81.5,20.013262,16.2316,0.28301445,5.0756836,10.002001,16.383001,5,2.272,9,0.026704963,1.2423673,-1.6711941,-0.63692564,1,0.49336165,-0.23659495,-0.23523372,-0.02891078,-0.3637887,0.7835811,0.2480979,-0.14438574,-0.1461242,8.360592,-1.3353868,-8.538455,1004.18,75.77497,0,0.17385654,0.006218172,0,0,0,0,0.005389405,0.05363193,0.001784921,0.013498033,0.054514397,-0.006069241,0.79377055,1714,1825,1695,1840,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:600,81.6,20.013262,16.2316,0.28301445,5.0756836,10.002001,16.383001,5,2.272,9,0.048099644,1.6673317,-1.7403054,-0.6963508,1,-0.5334178,0.27453685,0.19483173,-0.028323166,-0.36380163,0.69644606,0.010117736,0.042579293,-0.083143726,7.567583,0.715531,-0.94535273,1004.17,75.858826,0,0.17385654,0.006218172,0,0,0,0,0.005389405,0.05363193,0.001784921,-0.21211079,0.084941074,0.08534783,0.7715552,1676,1816,1800,1704,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:700,81.7,20.013262,16.2316,0.28301445,5.0756836,10,16.368,5,2.6460001,9,0.072615005,2.1026974,-1.802044,-0.54495317,1,0.17130958,-0.19874007,-0.33882418,-0.028521065,-0.35150772,0.6701815,0.18385977,0.2143148,0.102522954,-7.9420495,-2.1877954,-14.834545,1004.13,76.19423,0,0.13180512,0.029741446,0,0,0,0,-0.014007062,-0.041045666,-0.019443631,-0.01198389,0.01594977,0.05521217,0.669656,1726,1614,1691,1609,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:800,81.8,20.013262,16.2316,0.28301445,5.0756836,10,16.368,5,2.6460001,9,0.10019747,2.5752368,-1.8511972,-0.42783946,1,0.050004117,0.017560603,-0.162627,-0.029973455,-0.25619644,0.6614479,0.04943373,0.018661328,-0.16462976,0.5400539,6.8905096,-5.4501753,1004.13995,76.110374,0,0.13180512,0.029741446,0,0,0,0,-0.014007062,-0.041045666,-0.019443631,0.043622196,0.012724068,-0.14007765,0.6648124,1390,1916,1470,1855,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:21:900,81.9,20.949554,12.920799,0.3249625,5.091797,9.999001,16.357,5,3.6460001,9,0.13472028,3.0551624,-1.8815238,-0.2759844,1,0.051164802,0.08487907,-0.038931962,-0.031366423,-0.11950287,0.6624262,-0.3555543,0.4221476,0.008321446,0.5998349,-2.5286052,-11.356814,1004.02997,77.03279,0,0.18776208,0.029841548,0,0,0,0,-0.047037978,-0.05835581,-0.020057201,0.006287375,0.041397627,0.14057045,0.6614896,1436,1945,1497,1734,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:000,82,20.949554,12.920799,0.3249625,5.091797,9.999001,16.357,5,3.6460001,9,0.17156658,3.5577948,-1.9032058,-0.22271232,1,0.009845389,0.63217723,-0.07677717,-0.032188907,-0.030512676,0.6655062,-0.12980023,0.7035061,0.1062862,-4.483929,3.1038878,-19.220211,1004.1,76.44579,0,0.18776208,0.029841548,0,0,0,0,-0.047037978,-0.05835581,-0.020057201,0.1216837,0.07075426,-0.06350148,0.66427624,1649,1730,1661,1581,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:100,82.1,20.949554,12.920799,0.3249625,5.091797,9.997001,16.346,5,3.0000002,9,0.21655443,4.0778375,-1.9146777,-0.08209217,1,0.35472012,0.85378426,-0.33302093,-0.03221727,0.002476487,0.65542775,0.021516958,0.697727,-0.19160558,3.1223319,-2.0534737,-23.739737,1004.07,76.69736,0,0.3511791,0.008066529,0,0,0,0,-0.054947473,-0.10862374,0.005592585,-0.036280137,0.039328966,0.10726558,0.66540706,1575,1845,1493,1712,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:200,82.2,20.949554,12.920799,0.3249625,5.091797,9.997001,16.346,5,3.0000002,9,0.26139536,4.6201024,-1.9136883,0.07384681,1,0.21117732,0.62715226,-0.23215584,-0.03195315,0.029537559,0.6066132,-0.13462305,1.0585437,0.07405436,0.6946264,-10.630351,-10.540771,1004.02997,77.03279,0,0.3511791,0.008066529,0,0,0,0,-0.054947473,-0.10862374,0.005592585,-0.030192219,-0.028808292,-0.09892934,0.6250208,1686,1636,1412,1749,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:300,82.3,20.949554,12.920799,0.3249625,5.091797,10.003,16.339,5,4.585,9,0.3061119,5.1562605,-1.8970242,0.23041183,1,0.19060074,0.687916,-0.07533238,-0.031656407,0.053176656,0.6065266,-0.16680518,0.87573093,0.3529771,-8.5326,-1.0712239,4.9295335,1003.94995,77.7037,0,0.05612324,0.010241544,0,0,0,0,-0.004145637,0.017404795,-0.007273197,0.0959682,0.017420486,0.11599392,0.6059837,1343,1816,1503,1754,0.882724,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:400,82.4,19.476843,16.6656,0.33521673,5.0273438,10.003,16.339,5,4.585,9,0.34673607,5.663313,-1.8623459,0.41397983,1,-0.47243452,0.6187521,0.24646357,-0.031831324,0.05304001,0.6581212,-0.47293952,0.6199475,0.24449131,-2.2638466,-10.72665,-17.029121,1003.95996,77.61983,0,0.05612324,0.010241544,0,0,0,0,-0.004145637,0.017404795,-0.007273197,-0.13970837,0.010021633,-0.0800938,0.61187863,1492,1710,1578,1658,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:500,82.5,19.476843,16.6656,0.33521673,5.0273438,9.997001,16.318,5,4.702,9,0.38110954,6.1439095,-1.8106095,0.5433758,1,-0.124787755,0.2261065,0.08211933,-0.03229046,0.052763853,0.72383714,0.28743348,0.38996044,-0.1483229,8.783749,8.280661,3.1163404,1003.91,78.03916,0,0.4068329,0.004543988,0,0,0,0,0.052540645,0.12479401,-0.003259659,-0.08869745,0.031215766,0.20511545,0.68190753,1750,1638,1579,1715,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:600,82.6,19.476843,16.6656,0.33521673,5.0273438,9.997001,16.318,5,4.702,9,0.4119075,6.6241994,-1.7477405,0.635766,1,0.24242805,0.47471687,0.24327104,-0.03278501,0.06980133,0.7524584,-0.30226767,0.5232162,0.28623906,-7.5436196,-2.0974,0.71305424,1003.87,78.37463,0,0.4068329,0.004543988,0,0,0,0,0.052540645,0.12479401,-0.003259659,0.17698435,-0.039380066,-0.14044702,0.73560274,1878,1528,1695,1769,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:700,82.7,19.476843,16.6656,0.33521673,5.0273438,9.986,16.286001,4,4.8620005,9,0.43368536,7.0574293,-1.6898881,0.5495366,1,-0.18253793,0.48931137,0.10915374,-0.032020558,0.11951361,0.7624253,-0.55321705,-0.23531705,0.30706546,4.2396827,-4.4241934,-6.4244175,1004.00995,77.200516,0,0.594928,0.016311618,0,0,0,0,0.10061957,0.18269873,0.011554003,-0.031981885,0.11673261,-0.000575259,0.7615306,1453,1909,1269,1805,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:800,82.8,19.476843,16.6656,0.33521673,5.0273438,9.986,16.286001,4,4.8620005,9,0.45307416,7.482618,-1.6377509,0.51967895,1,-0.60310346,0.09917152,0.3428082,-0.03417685,0.15922026,0.76240116,0.35500002,-0.29722482,-0.411304,1.13576,-7.6368213,-25.920834,1004.07,76.69736,0,0.594928,0.016311618,0,0,0,0,0.10061957,0.18269873,0.011554003,-0.11640872,0.020160923,0.23108825,0.7623664,1625,1806,1831,1703,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:22:900,82.9,20.237581,17.211199,0.30504578,5.0805173,9.974001,16.26,4,5.247,9,0.46475464,7.8559985,-1.5955075,0.3880114,1,0.029181056,-0.31373355,-0.23612694,-0.035745908,0.1889067,0.7623951,-0.48819357,0.16588546,0.4533244,-4.1471524,-2.3180273,-2.3540895,1004,77.28438,0,0.7618231,0.029302377,0,0,0,0,0.10088569,0.23394299,0.020247579,0.15328255,-0.052945174,-0.09264709,0.7623946,1728,1875,1589,1773,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:000,83,20.237581,17.211199,0.30504578,5.0805173,9.974001,16.26,4,5.247,9,0.47948307,8.2130995,-1.5607016,0.36707896,1,-0.3310074,0.68594885,0.037550375,-0.035908762,0.17794235,0.7623951,0.424078,-0.21721883,0.011133694,-0.8260554,-1.8987019,-14.817195,1003.98,77.4521,0,0.7618231,0.029302377,0,0,0,0,0.10088569,0.23394299,0.020247579,0.005291585,-0.060627356,0.19033119,0.7623951,1859,1706,1701,1699,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:100,83.1,20.237581,17.211199,0.30504578,5.0805173,9.967,16.246,4,5.7040005,9,0.4924496,8.537033,-1.5294938,0.32564133,1,-0.059995297,0.4177048,0.21079314,-0.029978247,0.15940636,0.7600386,-0.060660783,0.418463,0.20879564,4.2864156,-5.41404,7.460054,1004.12,76.27808,0,0.5837962,0.024439096,0,0,0,0,0.030478597,0.17879057,0.040211797,0.091980115,0.001554422,-0.14236191,0.7623951,1949,1135,1521,1440,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:200,83.2,20.237581,17.211199,0.30504578,5.0805173,9.967,16.246,4,5.7040005,9,0.4924496,8.537033,-1.5294938,0.32564133,1,-0.40723753,0.018896446,0.28721064,-0.029978247,0.15940636,0.7600386,0.24307421,0.10243929,-0.24760647,-0.16729335,-0.0435897,-14.717237,1004.07,76.69736,0,0.5837962,0.024439096,0,0,0,0,0.030478597,0.17879057,0.040211797,0.13261974,0.014246378,-0.22557235,0.73554695,1676,1759,1789,1697,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:300,83.3,20.237581,17.211199,0.30504578,5.0805173,9.965,16.241001,4,4.6410003,9,0.5072772,8.8491535,-1.4974415,0.35064745,1,-0.45900884,0.33462694,-0.002338461,-0.004343858,0.17233539,0.7262918,0.8441124,0.5020551,-0.24334607,5.188815,-0.23367023,15.117265,1004.17,75.858826,0,0.768886,0.033960722,0,0,0,0,0.02564466,0.23657131,0.02259481,0.31760335,0.037344523,-0.08928977,0.72836983,1354,1949,1700,1556,0.879931,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:400,83.4,20.500914,14.656799,0.30078468,5.0515137,9.965,16.241001,4,4.6410003,9,0.521102,9.119075,-1.4668379,0.3577978,1,-0.14343596,0.42391387,0.07930606,0.03705241,0.172504,0.7281947,-0.42043433,-0.030061195,0.31021547,-7.1791983,-3.4131067,-18.24873,1004.16,75.94267,0,0.768886,0.033960722,0,0,0,0,0.02564466,0.23657131,0.02259481,0.08368763,0.015024137,-0.21330117,0.72815967,1715,1681,1859,1589,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:500,83.5,20.500914,14.656799,0.30078468,5.0515137,9.962001,16.236,4,4.2440004,9,0.53404397,9.372441,-1.434081,0.40117452,1,0.61494476,-0.23594405,-0.046861596,0.11394799,0.18457426,0.7281738,0.3413399,0.043054815,-0.20624027,-8.205549,3.522201,-14.527552,1004.07996,76.6135,0,0.63013494,0.031572215,0,0,0,0,0.008595854,0.19340229,0.020652175,0.050155148,0.0847283,-0.06857413,0.7281727,1555,1907,1697,1686,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:600,83.6,20.500914,14.656799,0.30078468,5.0515137,9.962001,16.236,4,4.2440004,9,0.5415998,9.593921,-1.4002371,0.3921072,1,0.28797048,-0.12813714,-0.118819065,0.13652194,0.20418788,0.7261898,0.31788668,0.21501623,-0.2223874,5.9167724,-7.1153307,-9.376594,1004.22,75.43958,0,0.63013494,0.031572215,0,0,0,0,0.008595854,0.19340229,0.020652175,0.012605581,0.04488199,0.09713425,0.7287363,1826,1639,1721,1660,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:700,83.7,20.500914,14.656799,0.30078468,5.0515137,9.96,16.232,5,3.2600002,9,0.54076034,9.785496,-1.3682499,0.3429392,1,0.5581204,-0.059150416,-0.22777823,0.11820167,0.21535258,0.7343455,0.5574347,-0.058804933,-0.2297192,8.440416,-5.941404,-0.10794126,1004.13,76.19423,0,0.75585675,0.035305783,0,0,0,0,0.002994001,0.23299503,0.022711515,0.003446702,0.09126927,-0.09808885,0.7338197,1949,1420,1539,1625,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:800,83.8,20.500914,14.656799,0.30078468,5.0515137,9.96,16.232,5,3.2600002,9,0.528227,9.955172,-1.33978,0.3053039,1,-0.28936315,-0.007763211,0.27037573,0.097495355,0.22471616,0.7365198,0.014828386,0.06275714,-0.24076161,-1.1650579,-7.6253405,-16.454988,1004.19995,75.60728,0,0.75585675,0.035305783,0,0,0,0,0.002994001,0.23299503,0.022711515,0.007208991,0.058165964,0.014196591,0.7360052,1930,1587,1860,1495,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:23:900,83.9,20.666716,12.152,0.315118,5.0595703,9.958,16.232,5,2.3430002,9,0.49737453,10.104597,-1.3115015,0.31348065,1,-0.10378636,-0.05545643,-0.06547347,0.002826048,0.21871078,0.7261071,-0.26365787,0.07494497,-0.07617466,4.2106843,-4.663144,-9.382305,1004.22,75.43958,0,0.6950098,0.034712873,0,0,0,0,0.06731281,0.21406937,0.021872878,0.039309345,0.07316318,-0.012800232,0.72448784,1812,1648,1741,1632,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:24:000,84,20.666716,12.152,0.315118,5.0595703,9.958,16.232,5,2.3430002,9,0.45066926,10.224298,-1.2852256,0.29898,1,-0.43391624,-0.08499598,0.16963504,-0.026403736,0.18920577,0.7210892,-0.13841526,-0.115892544,-0.13999717,4.433983,-10.332318,-17.835566,1004.29,74.85267,0,0.6950098,0.034712873,0,0,0,0,0.06731281,0.21406937,0.021872878,0.15382917,0.046761572,-0.11463852,0.711098,1694,1793,1592,1705,0.881516,0.9671808
19_12_45,8,00:01:20:000,00:01:30:000,00:01:24:100,84.1,20.666716,12.152,0.315118,5.0595703,9.959001,16.238,5,2.683,9,0.3894059,10.322593,-1.2593826,0.32100546,1,-0.61621916,-0.14208822,0.17100847,-0.03005125,0.13690783,0.6695337,-0.06825146,-0.084024616,-0.105230965,5.4786663,2.3051815,-12.1168785,1004.20996,75.52343,0,0.6481929,0.018131755,0,0,0,0,0.11765936,0.19979858,0.011233449,0.08755155,0.09259617,-0.15116078,0.67060536,1641,1717,1731,1554,0.881516,0.9671808
